Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls  us/call  us/call  name    
                0.00    0.00       1/1           void std::sort<__gnu_cxx::__normal_iterator<std::string*, std::vector<std::string, std::allocator<std::string> > > >(__gnu_cxx::__normal_iterator<std::string*, std::vector<std::string, std::allocator<std::string> > >, __gnu_cxx::__normal_iterator<std::string*, std::vector<std::string, std::allocator<std::string> > >) [137]
-----------------------------------------------
                                                 <spontaneous>
[3]      9.4    0.03    0.00                 std::string::operator[](unsigned int) [3]
-----------------------------------------------
                0.02    0.00 8020000/8020000     add(std::string&, Trie*, int, int, int) [1]
[4]      6.2    0.02    0.00 8020000         cti(char) [4]
-----------------------------------------------
                                                 <spontaneous>
[5]      3.1    0.01    0.00                 memset [5]
-----------------------------------------------
                0.00    0.00       1/7915106     main [270]
                0.00    0.00 7915105/7915106     add(std::string&, Trie*, int, int, int) [1]
[7]      0.0    0.00    0.00 7915106         init_trie(Trie*) [7]
-----------------------------------------------
                0.00    0.00     100/146298      std::_Rb_tree<std::string, std::string, std::_Identity<std::string>, std::less<std::string>, std::allocator<std::string> >::_M_insert_(std::_Rb_tree_node_base const*, std::_Rb_tree_node_base const*, std::string const&) [51]
                0.00    0.00   12479/146298      std::_Rb_tree<std::string, std::string, std::_Identity<std::string>, std::less<std::string>, std::allocator<std::string> >::_S_key(std::_Rb_tree_node_base const*) [18]
                0.00    0.00   60670/146298      std::_Rb_tree<std::string, std::string, std::_Identity<std::string>, std::less<std::string>, std::allocator<std::string> >::_S_key(std::_Rb_tree_node<std::string> const*) [12]
                0.00    0.00   73049/146298      std::_Rb_tree<std::string, std::string, std::_Identity<std::string>, std::less<std::string>, std::allocator<std::string> >::_M_insert_unique(std::string const&) [25]
[8]      0.0    0.00    0.00  146298         std::_Identity<std::string>::operator()(std::string const&) const [8]
-----------------------------------------------
                0.00    0.00      76/80176       _fu4___ZSt4cout [254]
                0.00    0.00   80100/80176       _fu0___ZSt3cin [2]
[9]      0.0    0.00    0.00   80176         std::vector<std::string, std::allocator<std::string> >::operator[](unsigned int) [9]
-----------------------------------------------
                0.00    0.00      15/73548       void std::__insertion_sort<__gnu_cxx::__normal_iterator<std::string*, std::vector<std::string, std::allocator<std::string> > > >(__gnu_cxx::__normal_iterator<std::string*, std::vector<std::string, std::allocator<std::string> > >, __gnu_cxx::__normal_iterator<std::string*, std::vector<std::string, std::allocator<std::string> > >) [129]
                0.00    0.00      17/73548       void std::__move_median_first<__gnu_cxx::__normal_iterator<std::string*, std::vector<std::string, std::allocator<std::string> > > >(__gnu_cxx::__normal_iterator<std::string*, std::vector<std::string, std::allocator<std::string> > >, __gnu_cxx::__normal_iterator<std::string*, std::vector<std::string, std::allocator<std::string> > >, __gnu_cxx::__normal_iterator<std::string*, std::vector<std::string, std::allocator<std::string> > >) [90]
                0.00    0.00     132/73548       void std::__unguarded_linear_insert<__gnu_cxx::__normal_iterator<std::string*, std::vector<std::string, std::allocator<std::string> > > >(__gnu_cxx::__normal_iterator<std::string*, std::vector<std::string, std::allocator<std::string> > >) [60]
                0.00    0.00     235/73548       __gnu_cxx::__normal_iterator<std::string*, std::vector<std::string, std::allocator<std::string> > > std::__unguarded_partition<__gnu_cxx::__normal_iterator<std::string*, std::vector<std::string, std::allocator<std::string> > >, std::string>(__gnu_cxx::__normal_iterator<std::string*, std::vector<std::string, std::allocator<std::string> > >, __gnu_cxx::__normal_iterator<std::string*, std::vector<std::string, std::allocator<std::string> > >, std::string const&) [91]
                0.00    0.00   73149/73548       std::less<std::string>::operator()(std::string const&, std::string const&) const [11]
[10]     0.0    0.00    0.00   73548         bool std::operator< <char, std::char_traits<char>, std::allocator<char> >(std::basic_string<char, std::char_traits<char>, std::allocator<char> > const&, std::basic_string<char, std::char_traits<char>, std::allocator<char> > const&) [10]
-----------------------------------------------
                0.00    0.00     100/73149       std::_Rb_tree<std::string, std::string, std::_Identity<std::string>, std::less<std::string>, std::allocator<std::string> >::_M_insert_(std::_Rb_tree_node_base const*, std::_Rb_tree_node_base const*, std::string const&) [51]
                0.00    0.00   73049/73149       std::_Rb_tree<std::string, std::string, std::_Identity<std::string>, std::less<std::string>, std::allocator<std::string> >::_M_insert_unique(std::string const&) [25]
[11]     0.0    0.00    0.00   73149         std::less<std::string>::operator()(std::string const&, std::string const&) const [11]
                0.00    0.00   73149/73548       bool std::operator< <char, std::char_traits<char>, std::allocator<char> >(std::basic_string<char, std::char_traits<char>, std::allocator<char> > const&, std::basic_string<char, std::char_traits<char>, std::allocator<char> > const&) [10]
-----------------------------------------------
                0.00    0.00   60670/60670       std::_Rb_tree<std::string, std::string, std::_Identity<std::string>, std::less<std::string>, std::allocator<std::string> >::_M_insert_unique(std::string const&) [25]
[12]     0.0    0.00    0.00   60670         std::_Rb_tree<std::string, std::string, std::_Identity<std::string>, std::less<std::string>, std::allocator<std::string> >::_S_key(std::_Rb_tree_node<std::string> const*) [12]
                0.00    0.00   60670/60670       std::_Rb_tree<std::string, std::string, std::_Identity<std::string>, std::less<std::string>, std::allocator<std::string> >::_S_value(std::_Rb_tree_node<std::string> const*) [13]
                0.00    0.00   60670/146298      std::_Identity<std::string>::operator()(std::string const&) const [8]
-----------------------------------------------
                0.00    0.00   60670/60670       std::_Rb_tree<std::string, std::string, std::_Identity<std::string>, std::less<std::string>, std::allocator<std::string> >::_S_key(std::_Rb_tree_node<std::string> const*) [12]
[13]     0.0    0.00    0.00   60670         std::_Rb_tree<std::string, std::string, std::_Identity<std::string>, std::less<std::string>, std::allocator<std::string> >::_S_value(std::_Rb_tree_node<std::string> const*) [13]
-----------------------------------------------
                0.00    0.00     102/30496       std::_Rb_tree<std::string, std::string, std::_Identity<std::string>, std::less<std::string>, std::allocator<std::string> >::_M_erase(std::_Rb_tree_node<std::string>*) [102]
                0.00    0.00   30394/30496       std::_Rb_tree<std::string, std::string, std::_Identity<std::string>, std::less<std::string>, std::allocator<std::string> >::_M_insert_unique(std::string const&) [25]
[14]     0.0    0.00    0.00   30496         std::_Rb_tree<std::string, std::string, std::_Identity<std::string>, std::less<std::string>, std::allocator<std::string> >::_S_left(std::_Rb_tree_node_base*) [14]
-----------------------------------------------
                0.00    0.00     102/30378       std::_Rb_tree<std::string, std::string, std::_Identity<std::string>, std::less<std::string>, std::allocator<std::string> >::_M_erase(std::_Rb_tree_node<std::string>*) [102]
                0.00    0.00   30276/30378       std::_Rb_tree<std::string, std::string, std::_Identity<std::string>, std::less<std::string>, std::allocator<std::string> >::_M_insert_unique(std::string const&) [25]
[15]     0.0    0.00    0.00   30378         std::_Rb_tree<std::string, std::string, std::_Identity<std::string>, std::less<std::string>, std::allocator<std::string> >::_S_right(std::_Rb_tree_node_base*) [15]
-----------------------------------------------
                0.00    0.00     102/17697       std::_Rb_tree<std::string, std::string, std::_Identity<std::string>, std::less<std::string>, std::allocator<std::string> >::_M_insert_(std::_Rb_tree_node_base const*, std::_Rb_tree_node_base const*, std::string const&) [51]
                0.00    0.00    5210/17697       std::_Rb_tree<std::string, std::string, std::_Identity<std::string>, std::less<std::string>, std::allocator<std::string> >::begin() [27]
                0.00    0.00   12385/17697       std::_Rb_tree<std::string, std::string, std::_Identity<std::string>, std::less<std::string>, std::allocator<std::string> >::_M_insert_unique(std::string const&) [25]
[16]     0.0    0.00    0.00   17697         std::_Rb_tree_iterator<std::string>::_Rb_tree_iterator(std::_Rb_tree_node<std::string>*) [16]
-----------------------------------------------
                0.00    0.00       6/12493       std::_Rb_tree<std::string, std::string, std::_Identity<std::string>, std::less<std::string>, std::allocator<std::string> >::clear() [100]
                0.00    0.00     102/12493       std::_Rb_tree<std::string, std::string, std::_Identity<std::string>, std::less<std::string>, std::allocator<std::string> >::_M_insert_(std::_Rb_tree_node_base const*, std::_Rb_tree_node_base const*, std::string const&) [51]
                0.00    0.00   12385/12493       std::_Rb_tree<std::string, std::string, std::_Identity<std::string>, std::less<std::string>, std::allocator<std::string> >::_M_insert_unique(std::string const&) [25]
[17]     0.0    0.00    0.00   12493         std::_Rb_tree<std::string, std::string, std::_Identity<std::string>, std::less<std::string>, std::allocator<std::string> >::_M_end() [17]
-----------------------------------------------
                0.00    0.00     100/12479       std::_Rb_tree<std::string, std::string, std::_Identity<std::string>, std::less<std::string>, std::allocator<std::string> >::_M_insert_(std::_Rb_tree_node_base const*, std::_Rb_tree_node_base const*, std::string const&) [51]
                0.00    0.00   12379/12479       std::_Rb_tree<std::string, std::string, std::_Identity<std::string>, std::less<std::string>, std::allocator<std::string> >::_M_insert_unique(std::string const&) [25]
[18]     0.0    0.00    0.00   12479         std::_Rb_tree<std::string, std::string, std::_Identity<std::string>, std::less<std::string>, std::allocator<std::string> >::_S_key(std::_Rb_tree_node_base const*) [18]
                0.00    0.00   12479/12479       std::_Rb_tree<std::string, std::string, std::_Identity<std::string>, std::less<std::string>, std::allocator<std::string> >::_S_value(std::_Rb_tree_node_base const*) [19]
                0.00    0.00   12479/146298      std::_Identity<std::string>::operator()(std::string const&) const [8]
-----------------------------------------------
                0.00    0.00   12479/12479       std::_Rb_tree<std::string, std::string, std::_Identity<std::string>, std::less<std::string>, std::allocator<std::string> >::_S_key(std::_Rb_tree_node_base const*) [18]
[19]     0.0    0.00    0.00   12479         std::_Rb_tree<std::string, std::string, std::_Identity<std::string>, std::less<std::string>, std::allocator<std::string> >::_S_value(std::_Rb_tree_node_base const*) [19]
-----------------------------------------------
                0.00    0.00       3/12388       std::_Rb_tree<std::string, std::string, std::_Identity<std::string>, std::less<std::string>, std::allocator<std::string> >::clear() [100]
                0.00    0.00   12385/12388       std::_Rb_tree<std::string, std::string, std::_Identity<std::string>, std::less<std::string>, std::allocator<std::string> >::_M_insert_unique(std::string const&) [25]
[20]     0.0    0.00    0.00   12388         std::_Rb_tree<std::string, std::string, std::_Identity<std::string>, std::less<std::string>, std::allocator<std::string> >::_M_begin() [20]
-----------------------------------------------
                0.00    0.00   12385/12385       std::set<std::string, std::less<std::string>, std::allocator<std::string> >::insert(std::string const&) [22]
[21]     0.0    0.00    0.00   12385         std::_Rb_tree_const_iterator<std::string>::_Rb_tree_const_iterator(std::_Rb_tree_iterator<std::string> const&) [21]
